iter	RMSE
3222	7.060432621
3223	7.059903783
3224	7.056231364
3225	7.056068841
3226	7.054478881
3227	7.052566385
3228	7.046819705
3229	7.045683931
3230	7.043069496
3231	7.042271995
3232	7.040606316
3233	7.034461989
3234	7.032962524
3235	7.028580067
3236	7.02614988
3237	7.024768653
3238	7.023288342
3239	7.023164376
3240	7.019977965
3241	7.018983934
3242	7.017785807
3243	7.015070674
3244	7.012703498
3245	7.01232161
3246	7.012159128
3247	7.010206941
3248	7.009277483
3249	7.006412288
3250	7.004126008
3251	7.003425511
3252	7.002829055
3253	7.002414492
3254	6.998337593
3255	6.992984948
3256	6.99163519
3257	6.990746996
3258	6.990386011
3259	6.989464374
3260	6.988459547
3261	6.986649135
3262	6.985255089
3263	6.985083593
3264	6.982759494
3265	6.9824394
3266	6.979762989
3267	6.97618583
3268	6.966450762
3269	6.96547534
3270	6.963424427
3271	6.961939949
3272	6.959854073
3273	6.958569352
3274	6.956973379
3275	6.955786552
3276	6.955394754
3277	6.953972032
3278	6.94851389
3279	6.945791097
3280	6.944104692
3281	6.94369519
3282	6.941801596
3283	6.936794067
3284	6.935540194
3285	6.934075138
3286	6.932251113
3287	6.931708963
3288	6.925433537
3289	6.919176888
3290	6.916436471
3291	6.914727855
3292	6.91184194
3293	6.907968083
3294	6.906111475
3295	6.904609748
3296	6.902932619
3297	6.902020398
3298	6.900688276
3299	6.899579541
3300	6.89514204
3301	6.894344683
3302	6.89310168
3303	6.890493133
3304	6.887446509
3305	6.885946845
3306	6.884319593
3307	6.882109333
3308	6.881683083
3309	6.881314557
3310	6.879847065
3311	6.878989295
3312	6.873602436
3313	6.872744153
3314	6.868486725
3315	6.868340922
3316	6.867511895
3317	6.866580229
3318	6.866027263
3319	6.865023295
3320	6.864588367
3321	6.863008854
3322	6.859572995
3323	6.85831164
3324	6.856957098
3325	6.854668024
3326	6.850755508
3327	6.848915478
3328	6.846734173
3329	6.845805342
3330	6.845093881
3331	6.84337847
3332	6.839851649
3333	6.836427575
3334	6.835363694
3335	6.834040028
3336	6.832924736
3337	6.830623145
3338	6.828146262
3339	6.826527767
3340	6.823399082
3341	6.821235732
3342	6.81806029
3343	6.815099041
3344	6.814719312
3345	6.813293011
3346	6.809869642
3347	6.809617422
3348	6.808028903
3349	6.806686265
3350	6.805234887
3351	6.801530102
3352	6.798593323
3353	6.796507485
3354	6.795691581
3355	6.794007171
3356	6.793157348
3357	6.7905271
3358	6.789862867
3359	6.782110505
3360	6.781397057
3361	6.779522722
3362	6.77599537
3363	6.775860914
3364	6.773732318
3365	6.772720258
3366	6.771889616
3367	6.770996397
3368	6.767702785
3369	6.766245071
3370	6.765253545
3371	6.764521842
3372	6.762756029
3373	6.762405402
3374	6.758548883
3375	6.756498312
3376	6.754165819
3377	6.752177774
3378	6.74880291
3379	6.748077719
3380	6.747028132
3381	6.746484254
3382	6.743766938
3383	6.740341357
3384	6.73989405
3385	6.736754093
3386	6.733498882
3387	6.733177019
3388	6.731066295
3389	6.729413357
3390	6.726695754
3391	6.722519729
3392	6.721542828
3393	6.717642946
3394	6.717084241
3395	6.716315372
3396	6.714973307
3397	6.713546018
3398	6.712857262
3399	6.71171138
3400	6.711495945
3401	6.711058072
3402	6.710185869
3403	6.708254762
3404	6.706982449
3405	6.702340803
3406	6.699595577
3407	6.695986304
3408	6.69343565
3409	6.690775399
3410	6.688483855
3411	6.688197105
3412	6.687413731
3413	6.687265985
3414	6.686961118
3415	6.684878242
3416	6.683629215
3417	6.680921331
3418	6.679483041
3419	6.676171787
3420	6.674945023
3421	6.674338127
3422	6.671821039
3423	6.670185866
3424	6.669996173
3425	6.667575974
3426	6.665576072
3427	6.664135523
3428	6.662478263
3429	6.659919521
3430	6.658366264
3431	6.655237046
3432	6.653868134
3433	6.652076704
3434	6.650794799
3435	6.646195219
3436	6.644346734
3437	6.643465323
3438	6.64105214
3439	6.639264385
3440	6.638918988
3441	6.637211185
3442	6.632229711
3443	6.630930538
3444	6.629554213
3445	6.629032429
3446	6.628343793
3447	6.627774171
3448	6.625299625
3449	6.623292731
3450	6.622958547
3451	6.619543875
3452	6.61708402
3453	6.615655433
3454	6.61559864
3455	6.60926497
3456	6.608228973
3457	6.607677432
3458	6.606450532
3459	6.605407715
3460	6.602937523
3461	6.602291189
3462	6.598641315
3463	6.597091672
3464	6.596875121
3465	6.59484498
3466	6.59364779
3467	6.592121363
3468	6.590829034
3469	6.590473629
3470	6.589628234
3471	6.587865448
3472	6.585034987
3473	6.584486927
3474	6.584270396
3475	6.581633706
3476	6.578822908
3477	6.575985857
3478	6.57500494
3479	6.573406735
3480	6.572640435
3481	6.569945583
3482	6.568318832
3483	6.5662038
3484	6.564901748
3485	6.563823687
3486	6.55902164
3487	6.557295723
3488	6.555527545
3489	6.553995707
3490	6.552080978
3491	6.550927964
3492	6.55017527
3493	6.549285522
3494	6.548346672
3495	6.54630339
3496	6.537816478
3497	6.536841257
3498	6.531700854
3499	6.529180369
3500	6.528228624
3501	6.528093317
3502	6.524718186
3503	6.523758508
3504	6.522887079
3505	6.52133966
3506	6.514475337
3507	6.513133786
3508	6.510590337
3509	6.509018825
3510	6.507386835
3511	6.506105887
3512	6.504483077
3513	6.493721965
3514	6.492778102
3515	6.491442911
3516	6.489872717
3517	6.488148724
3518	6.485905856
3519	6.482368387
3520	6.482312637
3521	6.482174569
3522	6.480041259
3523	6.478527658
3524	6.477335674
3525	6.475842777
3526	6.473182992
3527	6.472545408
3528	6.470475507
3529	6.468674166
3530	6.465664068
3531	6.465228393
3532	6.464216446
3533	6.463695057
3534	6.461893438
3535	6.461039793
3536	6.456851821
3537	6.455792953
3538	6.452773035
3539	6.452037941
3540	6.451039162
3541	6.44890523
3542	6.448695198
3543	6.444039127
3544	6.441559048
3545	6.441460743
3546	6.435948222
3547	6.434528521
3548	6.433593586
3549	6.428099521
3550	6.425946595
3551	6.421588673
3552	6.420402346
3553	6.420161087
3554	6.418428351
3555	6.417634828
3556	6.413223271
3557	6.409161876
3558	6.401649714
3559	6.399665727
3560	6.397161993
3561	6.395862248
3562	6.393105957
3563	6.39037002
3564	6.389995517
3565	6.386197672
3566	6.385327252
3567	6.382920468
3568	6.381105723
3569	6.379569874
3570	6.379422074
3571	6.379097476
3572	6.374353129
3573	6.373222031
3574	6.36999571
3575	6.368487754
3576	6.364829425
3577	6.362949461
3578	6.362439169
3579	6.36112815
3580	6.358769589
3581	6.357931011
3582	6.356262696
3583	6.355765023
3584	6.353596427
3585	6.347760626
3586	6.343789979
3587	6.342012469
3588	6.339876877
3589	6.338788533
3590	6.337039225
3591	6.336861028
3592	6.334240361
3593	6.332791311
3594	6.329653838
3595	6.327978394
3596	6.326543936
3597	6.325285567
3598	6.323161384
3599	6.320145409
3600	6.319596262
3601	6.317558887
3602	6.314740277
3603	6.314404251
3604	6.313198431
3605	6.312290327
3606	6.311103975
3607	6.310629984
3608	6.309455922
3609	6.308592806
3610	6.307511218
3611	6.306877758
3612	6.305535618
3613	6.304618397
3614	6.303835491
3615	6.303056397
3616	6.302493844
3617	6.301114266
3618	6.299361972
3619	6.29707839
3620	6.294878281
3621	6.293245175
3622	6.289380471
3623	6.286604202
3624	6.282567807
3625	6.281929484
3626	6.280579557
3627	6.27809992
3628	6.277043845
3629	6.276514554
3630	6.275258006
3631	6.27475596
3632	6.274473956
3633	6.271615077
3634	6.268172422
3635	6.26777167
3636	6.266369015
3637	6.265499496
3638	6.26393406
3639	6.259550678
3640	6.257384443
3641	6.255614773
3642	6.253699681
3643	6.247815186
3644	6.246394898
3645	6.245631156
3646	6.245120056
3647	6.244034141
3648	6.242797992
3649	6.242078709
3650	6.240988736
3651	6.239876775
3652	6.23937944
3653	6.235735492
3654	6.235246528
3655	6.235019209
3656	6.233346032
3657	6.229303285
3658	6.226848027
3659	6.225348007
3660	6.222089181
3661	6.22051298
3662	6.219913639
3663	6.219604793
3664	6.218765947
3665	6.217307912
3666	6.215950159
3667	6.214648502
3668	6.213039618
3669	6.210852158
3670	6.209834525
3671	6.208646578
3672	6.207232808
3673	6.206199039
3674	6.205640071
3675	6.204421326
3676	6.204115788
3677	6.200303404
3678	6.198523892
3679	6.196877272
3680	6.192774192
3681	6.192356956
3682	6.189997611
3683	6.187511601
3684	6.184855348
3685	6.184039242
3686	6.183394766
3687	6.182900048
3688	6.182853477
3689	6.182593865
3690	6.181951081
3691	6.180950299
3692	6.180542118
3693	6.176892389
3694	6.173829411
3695	6.172230698
3696	6.170587071
3697	6.170008175
3698	6.169430083
3699	6.167335498
3700	6.16703497
3701	6.160648379
3702	6.158837272
3703	6.157190642
3704	6.156554994
3705	6.156089959
3706	6.153397808
3707	6.152243128
3708	6.150036529
3709	6.146716879
3710	6.145449512
3711	6.141843575
3712	6.141227613
3713	6.139847789
3714	6.139202183
3715	6.132689281
3716	6.132405264
3717	6.131849867
3718	6.130820796
3719	6.128980161
3720	6.128142454
3721	6.127715739
3722	6.12680225
3723	6.125827198
3724	6.124634776
3725	6.121257996
3726	6.120062971
3727	6.118326313
3728	6.117046297
3729	6.115870531
3730	6.115347065
3731	6.114984561
3732	6.114400308
3733	6.111031211
3734	6.110711693
3735	6.108789149
3736	6.108365083
3737	6.10454209
3738	6.103906016
3739	6.099231097
3740	6.093256927
3741	6.090316629
3742	6.089036317
3743	6.086915117
3744	6.083718773
3745	6.081562386
3746	6.080647877
3747	6.078134609
3748	6.077903339
3749	6.077628474
3750	6.076610865
3751	6.073957313
3752	6.073147844
3753	6.0718733
3754	6.070622086
3755	6.069970803
3756	6.069078319
3757	6.068059698
3758	6.066943632
3759	6.06410824
3760	6.063003565
3761	6.062294682
3762	6.059959463
3763	6.059767111
3764	6.059518737
3765	6.058460413
3766	6.055924904
3767	6.051150556
3768	6.04990804
3769	6.049415934
3770	6.045311763
3771	6.043050549
3772	6.039283349
3773	6.03867736
3774	6.036217906
3775	6.030487775
3776	6.03015658
3777	6.028479754
3778	6.028298223
3779	6.027654094
3780	6.022941369
3781	6.022610634
3782	6.021777554
3783	6.01967872
3784	6.018622901
3785	6.016585619
3786	6.015559631
3787	6.014272505
3788	6.011795087
3789	6.009075321
3790	6.005859814
3791	6.002817554
3792	6.001320428
3793	6.00113049
3794	6.00071864
3795	5.998964842
3796	5.996817739
3797	5.996055716
3798	5.993124032
3799	5.98957575
3800	5.98925114
3801	5.98699865
3802	5.985876409
3803	5.985421987
3804	5.984630328
3805	5.982590053
3806	5.9785211
3807	5.9769442
3808	5.972238915
3809	5.969710804
3810	5.966670384
3811	5.964870581
3812	5.96165766
3813	5.959732159
3814	5.956194343
3815	5.955270339
3816	5.954739338
3817	5.954543425
3818	5.953543677
3819	5.953344566
3820	5.952375664
3821	5.95215861
3822	5.950028325
3823	5.946599043
3824	5.945422175
3825	5.943992037
3826	5.942517814
3827	5.939455333
3828	5.938017048
3829	5.934933969
3830	5.933674281
3831	5.933569215
3832	5.929460355
3833	5.926905708
3834	5.926508649
3835	5.925261145
3836	5.923173259
3837	5.920114554
3838	5.91967381
3839	5.91881746
3840	5.917000032
3841	5.914151774
3842	5.909489479
3843	5.909295072
3844	5.909132094
3845	5.909010739
3846	5.906477936
3847	5.899962563
3848	5.899692171
3849	5.897147871
3850	5.892927844
3851	5.891333833
3852	5.890979064
3853	5.889181606
3854	5.88860822
3855	5.887784385
3856	5.88487874
3857	5.881549908
3858	5.878077669
3859	5.876384835
3860	5.875519497
3861	5.874820931
3862	5.871369747
3863	5.869899265
3864	5.868520619
3865	5.867514907
3866	5.865818377
3867	5.863598001
3868	5.859370435
3869	5.859280503
3870	5.858495049
3871	5.857172074
3872	5.856554419
3873	5.855100915
3874	5.854619933
3875	5.85283094
3876	5.844270796
3877	5.839472619
3878	5.839382422
3879	5.839280611
3880	5.838564007
3881	5.835441523
3882	5.833083995
3883	5.831778065
3884	5.830776525
3885	5.830150913
3886	5.82712177
3887	5.825593851
3888	5.822434424
3889	5.82225524
3890	5.8201265
3891	5.819190711
3892	5.817977774
3893	5.817841747
3894	5.815267856
3895	5.811636912
3896	5.810271126
3897	5.808872465
3898	5.807994909
3899	5.807389142
3900	5.802633025
3901	5.799337366
3902	5.797475757
3903	5.789607746
3904	5.786497567
3905	5.785908772
3906	5.785179866
3907	5.784532095
3908	5.778514714
3909	5.77804558
3910	5.777504676
3911	5.775124611
3912	5.774623503
3913	5.772921769
3914	5.772628446
3915	5.772517898
3916	5.772348947
3917	5.76732289
3918	5.766514543
3919	5.765021655
3920	5.764510144
3921	5.761364758
3922	5.757468829
3923	5.753978761
3924	5.748956682
3925	5.74729214
3926	5.742791454
3927	5.740233607
3928	5.738639294
3929	5.735482034
3930	5.728997389
3931	5.728559176
3932	5.727539323
3933	5.724856703
3934	5.723930974
3935	5.723452743
3936	5.721229937
3937	5.716632077
3938	5.714681228
3939	5.714582543
3940	5.71186336
3941	5.711102457
3942	5.709576706
3943	5.705518599
3944	5.704536633
3945	5.70208817
3946	5.70157492
3947	5.697600541
3948	5.696561407
3949	5.694554258
3950	5.694262154
3951	5.692011038
3952	5.689825934
3953	5.68820133
3954	5.688121863
3955	5.686045634
3956	5.685442879
3957	5.684126141
3958	5.68216368
3959	5.681777728
3960	5.68140833
3961	5.680200867
3962	5.677637716
3963	5.677347193
3964	5.675528676
3965	5.673679909
3966	5.669240915
3967	5.665812068
3968	5.664391037
3969	5.66279619
3970	5.661115382
3971	5.660784018
3972	5.658746687
3973	5.658185634
3974	5.656841418
3975	5.656070087
3976	5.655494157
3977	5.654998019
3978	5.654755574
3979	5.652857554
3980	5.652232982
3981	5.651299934
3982	5.650004587
3983	5.648892832
3984	5.648455587
3985	5.648146141
3986	5.646827848
3987	5.640751593
3988	5.637661864
3989	5.635339921
3990	5.635017866
3991	5.634171194
3992	5.633565759
3993	5.629634653
3994	5.625911996
3995	5.62311317
3996	5.621834618
3997	5.620343512
3998	5.618015159
3999	5.614082101
4000	5.613610244
4001	5.606266484
4002	5.604917199
4003	5.60313005
4004	5.599954762
4005	5.597661028
4006	5.595985543
4007	5.595613527
4008	5.595114259
4009	5.594182584
4010	5.592734952
4011	5.591823914
4012	5.589900474
4013	5.589847575
4014	5.58918449
4015	5.589066207
4016	5.588493557
4017	5.586616421
4018	5.586093587
4019	5.585429003
4020	5.579977811
4021	5.579065588
4022	5.577851149
4023	5.577242341
4024	5.574721529
4025	5.573916302
4026	5.565851106
4027	5.564862159
4028	5.563726953
4029	5.56255037
4030	5.562295029
4031	5.561945822
4032	5.560584762
4033	5.560314763
4034	5.559235768
4035	5.558989016
4036	5.55524596
4037	5.554167241
4038	5.552862146
4039	5.551800403
4040	5.550293857
4041	5.549608631
4042	5.547031103
4043	5.546512772
4044	5.545486635
4045	5.544582785
4046	5.543044717
4047	5.542811235
4048	5.541456922
4049	5.538052053
4050	5.535839125
4051	5.535550219
4052	5.528504703
4053	5.527034708
4054	5.524117871
4055	5.524032876
4056	5.521175549
4057	5.520247333
4058	5.517042514
4059	5.516639244
4060	5.515907627
4061	5.514783379
4062	5.51222166
4063	5.511077394
4064	5.510015181
4065	5.508705586
4066	5.508005667
4067	5.506827897
4068	5.504599476
4069	5.502026451
4070	5.499679416
4071	5.496933578
4072	5.496768782
4073	5.495746425
4074	5.494577989
4075	5.493078233
4076	5.49110576
4077	5.489459737
4078	5.487507598
4079	5.485470541
4080	5.48369942
4081	5.479810233
4082	5.479485311
4083	5.47764953
4084	5.474764255
4085	5.474293491
4086	5.472796875
4087	5.468553722
4088	5.465056982
4089	5.461139061
4090	5.458955778
4091	5.45817633
4092	5.456538854
4093	5.456240339
4094	5.45433984
4095	5.453176064
4096	5.451217662
4097	5.443722598
4098	5.437078103
4099	5.436281006
4100	5.433270888
4101	5.432003804
4102	5.43122849
4103	5.430288254
4104	5.429877448
4105	5.428931192
4106	5.428053755
4107	5.427743482
4108	5.426537299
4109	5.425854029
4110	5.425500501
4111	5.424660764
4112	5.424174834
4113	5.420991204
4114	5.418731946
4115	5.416938472
4116	5.415254637
4117	5.413364134
4118	5.410947024
4119	5.410650376
4120	5.406924405
4121	5.406471524
4122	5.406257372
4123	5.401408096
4124	5.400449022
4125	5.399740172
4126	5.398123121
4127	5.397462919
4128	5.396843042
4129	5.396400484
4130	5.394541854
4131	5.392847035
4132	5.389112004
4133	5.388367446
4134	5.385509231
4135	5.385111055
4136	5.382532557
4137	5.380443566
4138	5.379824883
4139	5.379744623
4140	5.379096408
4141	5.377458587
4142	5.374661889
4143	5.373728442
4144	5.372090219
4145	5.371201253
4146	5.370078615
4147	5.369465843
4148	5.366695834
4149	5.366290943
4150	5.365070112
4151	5.364641142
4152	5.363959987
4153	5.363654089
4154	5.36107447
4155	5.360629081
4156	5.359613754
4157	5.359210308
4158	5.358776345
4159	5.358054153
4160	5.356698673
4161	5.355009421
4162	5.354635726
4163	5.353869243
4164	5.351406715
4165	5.349784638
4166	5.349368969
4167	5.346274557
4168	5.341746431
4169	5.339076897
4170	5.337800269
4171	5.337561573
4172	5.336278831
4173	5.335872365
4174	5.328747301
4175	5.328153004
4176	5.328034951
4177	5.327788731
4178	5.32635662
4179	5.321706644
4180	5.315569381
4181	5.313968815
4182	5.312335768
4183	5.311502284
4184	5.309555075
4185	5.308390371
4186	5.30787066
4187	5.306642354
4188	5.304567991
4189	5.303621136
4190	5.302837877
4191	5.30280919
4192	5.301140019
4193	5.296352386
4194	5.293570493
4195	5.292262154
4196	5.288750274
4197	5.288655769
4198	5.288422537
4199	5.287607358
4200	5.285660123
4201	5.285536779
4202	5.284511061
4203	5.282615243
4204	5.282318849
4205	5.28054452
4206	5.278570855
4207	5.276890679
4208	5.276205433
4209	5.274637574
4210	5.273584789
4211	5.27324918
4212	5.272101809
4213	5.269579715
4214	5.269347884
4215	5.26923489
4216	5.269083708
4217	5.267895687
4218	5.266863393
4219	5.266004516
4220	5.265071877
4221	5.264894444
4222	5.264443399
4223	5.263515059
4224	5.26307025
4225	5.262019105
4226	5.261740708
4227	5.261505442
4228	5.260228422
4229	5.259775449
4230	5.258880086
4231	5.257855731
4232	5.256119258
4233	5.254398141
4234	5.253894841
4235	5.250153854
4236	5.249679231
4237	5.248961218
4238	5.248792575
4239	5.248297555
4240	5.247452089
4241	5.243224932
4242	5.239076547
4243	5.236496757
4244	5.233334717
4245	5.232008125
4246	5.225190453
4247	5.22357491
4248	5.222846325
4249	5.221139005
4250	5.219898848
4251	5.219116998
4252	5.217938192
4253	5.217633174
4254	5.215682799
4255	5.213393282
4256	5.212490104
4257	5.211477034
4258	5.21132451
4259	5.211011181
4260	5.208561601
4261	5.205916891
4262	5.205037193
4263	5.202540386
4264	5.200380982
4265	5.198567754
4266	5.197566504
4267	5.19645837
4268	5.195331285
4269	5.192381637
4270	5.18923011
4271	5.188459958
4272	5.187926432
4273	5.187708121
4274	5.187328461
4275	5.186009866
4276	5.185775547
4277	5.185023397
4278	5.184264918
4279	5.183021875
4280	5.181765573
4281	5.178425499
4282	5.170139522
4283	5.16688558
4284	5.162555482
4285	5.162055561
4286	5.160276821
4287	5.159354164
4288	5.158572838
4289	5.156120084
4290	5.155233993
4291	5.154921633
4292	5.153808782
4293	5.15306155
4294	5.15225895
4295	5.151508863
4296	5.150673027
4297	5.150459239
4298	5.149585218
4299	5.149232273
4300	5.148938747
4301	5.143238258
4302	5.1407257
4303	5.13798317
4304	5.137901908
4305	5.135730581
4306	5.135494861
4307	5.134723582
4308	5.133155919
4309	5.131958655
4310	5.125317248
4311	5.124234789
4312	5.122630573
4313	5.120941065
4314	5.120490149
4315	5.119542617
4316	5.118476411
4317	5.116628546
4318	5.116087052
4319	5.115221475
4320	5.113588417
4321	5.111295175
4322	5.110602867
4323	5.109721616
4324	5.108296051
4325	5.104924152
4326	5.102925787
4327	5.101626302
4328	5.099319567
4329	5.099272467
4330	5.09876024
4331	5.098294214
4332	5.095757968
4333	5.095185769
4334	5.094362614
4335	5.092254592
4336	5.091420914
4337	5.089306308
4338	5.08858372
4339	5.086910909
4340	5.083999502
4341	5.083580446
4342	5.081453591
4343	5.080093253
4344	5.079463259
4345	5.078342566
4346	5.074846802
4347	5.073902011
4348	5.068210049
4349	5.068083606
4350	5.065829002
4351	5.065081552
4352	5.063014303
4353	5.061034646
4354	5.060329054
4355	5.05984717
4356	5.059266586
4357	5.058761413
4358	5.056233761
4359	5.056159531
4360	5.051208177
4361	5.050752407
4362	5.048851889
4363	5.047915883
4364	5.045680143
4365	5.044606577
4366	5.044430657
4367	5.042719143
4368	5.040779342
4369	5.040100836
4370	5.039703705
4371	5.039181856
4372	5.039076137
4373	5.038875706
4374	5.038397399
4375	5.035371576
4376	5.034099318
4377	5.033925193
4378	5.033198394
4379	5.032628863
4380	5.032384916
4381	5.02699191
4382	5.02508522
4383	5.024578127
4384	5.024019455
4385	5.023502832
4386	5.022319985
4387	5.017749001
4388	5.014599826
4389	5.014286681
4390	5.013032311
4391	5.010958868
4392	5.009151353
4393	5.007296864
4394	5.006592392
4395	5.00548774
4396	5.004668718
4397	5.004421283
4398	5.002185435
4399	4.996217529
4400	4.994567501
4401	4.993993193
4402	4.993624104
4403	4.992567838
4404	4.987026983
4405	4.985715993
4406	4.983573209
4407	4.982878552
4408	4.981885088
4409	4.979415165
4410	4.977944818
4411	4.975603679
4412	4.97404067
4413	4.972862233
4414	4.971855644
4415	4.971611089
4416	4.971004541
4417	4.970020785
4418	4.964712342
4419	4.964422481
4420	4.957435405
4421	4.95675768
4422	4.956340325
4423	4.956062368
4424	4.950137004
4425	4.948674033
4426	4.94798236
4427	4.945865557
4428	4.94498438
4429	4.944484798
4430	4.943970313
4431	4.943444238
4432	4.938366326
4433	4.936898519
4434	4.935837875
4435	4.935505284
4436	4.933397657
4437	4.932629259
4438	4.92640014
4439	4.925926151
4440	4.924685597
4441	4.924361987
4442	4.921718055
4443	4.921430455
4444	4.920708816
4445	4.920649289
4446	4.918409233
4447	4.917087101
4448	4.91508604
4449	4.914047359
4450	4.913862689
4451	4.913654008
4452	4.91331073
4453	4.911758353
4454	4.909908664
4455	4.909249652
4456	4.908349914
4457	4.907766814
4458	4.907384239
4459	4.906026806
4460	4.901361614
4461	4.900294312
4462	4.898520071
4463	4.897415259
4464	4.89705921
4465	4.896544735
4466	4.895436633
4467	4.8950329
4468	4.893840025
4469	4.890383778
4470	4.889842096
4471	4.88567492
4472	4.885572588
4473	4.88300537
4474	4.880586027
4475	4.88035917
4476	4.879980293
4477	4.878722055
4478	4.878286033
4479	4.877241007
4480	4.874784954
4481	4.874374621
4482	4.8739296
4483	4.868308578
4484	4.867338462
4485	4.86531384
4486	4.86428732
4487	4.863491105
4488	4.863256958
4489	4.860518789
4490	4.858803844
4491	4.856946161
4492	4.854956403
4493	4.854398958
4494	4.851517425
4495	4.849672592
4496	4.846807035
4497	4.845531004
4498	4.844148349
4499	4.843375917
4500	4.841938173
4501	4.841501251
4502	4.841293664
4503	4.840043046
4504	4.839056405
4505	4.834678696
4506	4.833036153
4507	4.828567841
4508	4.827993073
4509	4.827239764
4510	4.826821932
4511	4.825988789
4512	4.82504879
4513	4.824518403
4514	4.822794679
4515	4.819117954
4516	4.818745353
4517	4.81729511
4518	4.817076737
4519	4.816776572
4520	4.812521154
4521	4.809830003
4522	4.809081388
4523	4.808595875
4524	4.807058532
4525	4.799752576
4526	4.798658008
4527	4.798291948
4528	4.795600182
4529	4.792921568
4530	4.791572387
4531	4.791429382
4532	4.790660369
4533	4.789935801
4534	4.789822936
4535	4.78869065
4536	4.787800171
4537	4.784832701
4538	4.784483273
4539	4.783855386
4540	4.782793357
4541	4.779400259
4542	4.778625591
4543	4.777800801
4544	4.775543464
4545	4.773653055
4546	4.772896972
4547	4.771944233
4548	4.768703481
4549	4.767779401
4550	4.765427494
4551	4.76517691
4552	4.762910106
4553	4.761457399
4554	4.759441428
4555	4.759386194
4556	4.75813248
4557	4.757618888
4558	4.755808602
4559	4.755672394
4560	4.755279702
4561	4.755097113
4562	4.754058855
4563	4.75333559
4564	4.75298001
4565	4.752016369
4566	4.750556808
4567	4.750435978
4568	4.748886618
4569	4.747570109
4570	4.741773112
4571	4.741559106
4572	4.740757155
4573	4.738530213
4574	4.736506607
4575	4.735623854
4576	4.735147337
4577	4.733794974
4578	4.730941128
4579	4.730146225
4580	4.729743315
4581	4.726955966
4582	4.724266117
4583	4.723148236
4584	4.720981462
4585	4.719991393
4586	4.719350268
4587	4.718865829
4588	4.718220289
4589	4.717814826
4590	4.716668505
4591	4.715132414
4592	4.714029611
4593	4.713849875
4594	4.712578867
4595	4.712032837
4596	4.711703583
4597	4.711026375
4598	4.707373289
4599	4.707196772
4600	4.705584658
4601	4.704665217
4602	4.699924422
4603	4.699832857
4604	4.699124921
4605	4.698173934
4606	4.696902309
4607	4.693124658
4608	4.69236788
4609	4.691175803
4610	4.690044493
4611	4.690038676
4612	4.689602127
4613	4.688514499
4614	4.687293939
4615	4.687036427
4616	4.686606021
4617	4.676529786
4618	4.676297721
4619	4.672881824
4620	4.672380134
4621	4.672288779
4622	4.671522138
4623	4.667310122
4624	4.666051419
4625	4.664723728
4626	4.660213587
4627	4.66003357
4628	4.659480522
4629	4.658634284
4630	4.656241306
4631	4.656184322
4632	4.654943901
4633	4.651010776
4634	4.649884768
4635	4.648639656
4636	4.646982565
4637	4.646855854
4638	4.646293712
4639	4.645664796
4640	4.645027421
4641	4.644555149
4642	4.644096097
4643	4.643890245
4644	4.642806313
4645	4.641890378
4646	4.639786916
4647	4.635374415
4648	4.634760512
4649	4.634529229
4650	4.632993404
4651	4.632585039
4652	4.631456451
4653	4.63040691
4654	4.629275553
4655	4.622903533
4656	4.621965661
4657	4.620266545
4658	4.619121367
4659	4.617480481
4660	4.61702364
4661	4.614812267
4662	4.613936069
4663	4.613699719
4664	4.613126558
4665	4.612398502
4666	4.612160696
4667	4.611868629
4668	4.609515923
4669	4.609355538
4670	4.609218596
4671	4.608676069
4672	4.605409947
4673	4.602533887
4674	4.601515255
4675	4.601360042
4676	4.598946912
4677	4.597788574
4678	4.596876979
4679	4.594981755
4680	4.594930931
4681	4.594061097
4682	4.593899173
4683	4.593189934
4684	4.593106023
4685	4.593070734
4686	4.588927626
4687	4.587210003
4688	4.585855905
4689	4.584568382
4690	4.583865502
4691	4.58348091
4692	4.582496017
4693	4.582047143
4694	4.581665651
4695	4.580151566
4696	4.57852513
4697	4.577440079
4698	4.57626475
4699	4.57474343
4700	4.574156695
4701	4.573557084
4702	4.573061843
4703	4.572355076
4704	4.566409766
4705	4.56522919
4706	4.563722234
4707	4.560560796
4708	4.558152701
4709	4.557959547
4710	4.557433801
4711	4.554133944
4712	4.553364749
4713	4.551983672
4714	4.55102416
4715	4.549115908
4716	4.548599433
4717	4.548077021
4718	4.5464677
4719	4.545274185
4720	4.545123301
4721	4.543169879
4722	4.542815034
4723	4.541377987
4724	4.541007192
4725	4.539588145
4726	4.539384901
4727	4.539226876
4728	4.537924379
4729	4.537574596
4730	4.535467197
4731	4.531519729
4732	4.529136899
4733	4.528077726
4734	4.526338746
4735	4.524569554
4736	4.523659064
4737	4.523210325
4738	4.522333461
4739	4.521397607
4740	4.52004927
4741	4.51983715
4742	4.519300159
4743	4.517984634
4744	4.516303651
4745	4.5155644
4746	4.515308585
4747	4.515035168
4748	4.514643335
4749	4.513320541
4750	4.512823994
4751	4.512478797
4752	4.507776837
4753	4.507616201
4754	4.506203091
4755	4.505429439
4756	4.504017503
4757	4.502628707
4758	4.502097611
4759	4.501718733
4760	4.499982854
4761	4.499393779
4762	4.498816701
4763	4.497711286
4764	4.495957591
4765	4.495364974
4766	4.494788688
4767	4.491533679
4768	4.490188225
4769	4.488823283
4770	4.488100764
4771	4.486749281
4772	4.485628111
4773	4.484020692
4774	4.48306947
4775	4.48163551
